school_id,year,province,district,area_type,school_type,school_ownership,medium_of_instruction,shift,grade_level,gender_served,total_enrollment,female_enrollment_ratio,total_teachers,qualified_teachers_pct,student_teacher_ratio,teacher_training_received,pass_rate_pct,dropout_rate_pct,matric_avg_score,scholarship_available,monthly_fee_pkr,annual_budget_pkr,infrastructure_score,has_electricity,has_clean_water,has_toilets,has_library,has_computer_lab,has_playground,has_boundary_wall,has_internet,building_condition,distance_from_city_km
PKS000103,2023,KPK,Mansehra,Rural,Private Primary,Government,Pashto,Full Day,Grade 12,Male,157,0.521,4,80.2,39.2,Yes,44.1,11.8,,No,0,322395,4.5,Partial,Yes,Yes - Separate,No,No,Yes,Yes,No,Fair,8.0
PKS000104,2025,Sindh,Dadu,Rural,Government Higher Secondary,Government,Urdu,Full Day,Grade 5,Female,210,0.736,5,79.6,42.0,Yes,50.7,22.6,,Yes,0,1808614,3.0,No,No,No,No,No,Yes,Yes,Yes,Fair,2.0
PKS000105,2023,Sindh,Jacobabad,Rural,Government Primary,NGO/Trust,Urdu,Morning,Grade 2,Female,91,0.388,2,99.7,45.5,Partial,34.5,20.6,,Yes,322,491080,4.0,Yes,Yes,Yes - Separate,No,No,No,Yes,No,Very Poor,33.2
PKS000106,2023,Punjab,Gujrat,Rural,Government Secondary,Private,Bilingual (Urdu/English),Full Day,Grade 8,Male,256,0.391,6,71.8,42.7,No,51.7,22.9,,No,2713,6486422,4.5,Partial,Yes,Yes - Separate,No,No,Yes,Yes,No,Fair,3.4
PKS000107,2023,Balochistan,Chaman,Semi-Urban,Government Higher Secondary,Private,English,Morning,Grade 10,Female,22,0.546,1,65.9,22.0,Yes,99.0,9.9,60.5,No,1306,626059,5.5,Yes,Yes,Yes - Combined,No,No,Yes,Partial,Yes,Very Poor,26.7
PKS000108,2023,Punjab,Bahawalpur,Semi-Urban,Private Secondary,Government,Urdu,Morning,Grade 8,Female,56,0.523,2,90.9,28.0,Yes,84.9,23.1,,No,0,1611698,4.0,No,No,Yes - Separate,Yes,Yes,No,Yes,No,Poor,3.5
PKS000109,2022,KPK,Charsadda,Rural,Government Secondary,Government,Urdu,Morning,Grade 7,Female,271,0.532,8,91.9,33.9,Partial,48.8,30.1,,No,0,10159943,4.0,Yes,No,No,No,No,Yes,Yes,Yes,Excellent,30.1
PKS000110,2024,Punjab,Multan,Semi-Urban,Technical/Vocational,Private,Urdu,Evening,Grade 4,Male,45,0.732,1,88.4,45.0,Yes,64.2,18.1,,Yes,753,2712946,4.5,Partial,Yes,Yes - Separate,No,Yes,Yes,No,No,Fair,1.9
PKS000111,2025,Punjab,Faisalabad,Rural,Madrasah,Private,Urdu,Evening,Grade 2,Female,47,0.607,1,60.3,47.0,No,78.0,26.1,,No,207,38746385,5.0,Partial,No,Yes - Separate,Yes,No,Yes,Partial,Yes,Poor,33.9
PKS000112,2023,Sindh,Dadu,Urban,Government Primary,Private,Urdu,Morning,Grade 8,Male,169,0.688,4,77.1,42.2,Yes,63.2,0.5,,No,360,2205066,6.0,Yes,Yes,Yes - Separate,Yes,No,Yes,Yes,No,Fair,50.5
PKS000113,2025,Punjab,Gujrat,Rural,Government Higher Secondary,Community Based,Sindhi,Morning,Grade 9,Male,237,0.484,7,84.8,33.9,Yes,43.9,26.0,46.5,Yes,239,795471,5.0,Yes,Yes,Yes - Separate,Yes,No,No,Yes,No,Very Poor,2.4
PKS000114,2023,Sindh,Hyderabad,Remote,Special Education,Private,English,Morning,Grade 1,Male,90,0.468,3,67.1,30.0,Yes,52.7,28.4,,No,238,4277478,5.0,Yes,No,Yes - Separate,Yes,No,Yes,Yes,No,Good,5.7
PKS000115,2022,Punjab,Gujrat,Semi-Urban,Government Primary,Government,Sindhi,Morning,Grade 10,Female,62,0.306,2,84.7,31.0,Yes,87.6,17.4,65.3,No,0,1974850,2.0,No,Yes,Yes - Separate,No,No,No,No,No,Poor,8.0
PKS000116,2022,Punjab,Gujrat,Urban,Government Secondary,Private,Urdu,Evening,Grade 9,Male,88,0.546,3,56.5,29.3,Yes,71.0,13.1,79.0,No,2035,1866437,4.5,Yes,Yes,Yes - Combined,No,No,Yes,Partial,No,Poor,13.5
PKS000117,2023,Punjab,Gujrat,Semi-Urban,Private Secondary,Government,Urdu,Morning,Grade 11,Female,321,0.691,7,76.1,45.9,Yes,63.6,24.4,,No,0,3324969,2.5,Partial,No,Yes - Separate,No,No,Yes,No,No,Poor,135.6
PKS000118,2024,Punjab,Gujrat,Remote,Private Primary,Government,English,Evening,Grade 3,Female,87,0.157,2,70.8,43.5,Yes,58.3,35.0,,No,0,1321334,6.0,Yes,Yes,Yes - Separate,Yes,Yes,Yes,No,No,Fair,26.4
PKS000119,2024,Islamabad (ICT),Islamabad,Urban,Special Education,Government,Urdu,Morning,Grade 4,Female,103,0.75,2,72.3,51.5,Yes,68.0,16.4,,No,0,2642918,5.5,Yes,Yes,Yes - Combined,No,Yes,Yes,Partial,No,Good,63.8
PKS000120,2024,Sindh,Nawabshah,Urban,Government Secondary,Government,English,Evening,Grade 8,Female,182,0.526,6,79.9,30.3,No,79.8,20.8,,No,0,9052599,6.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fair,200.0
PKS000121,2025,KPK,Charsadda,Remote,Government Secondary,Government,Urdu,Full Day,Grade 5,Male,140,0.25,5,69.8,28.0,Partial,54.5,30.9,,No,0,1353633,6.0,Yes,Yes,Yes - Separate,No,Yes,Yes,Yes,No,Fair,27.8
PKS000122,2024,Balochistan,Gwadar,Rural,Government Higher Secondary,Government,Pashto,Evening,Grade 6,Male,169,0.45,5,93.1,33.8,Yes,49.6,26.9,,Yes,0,381422,6.0,No,Yes,Yes - Separate,No,Yes,Yes,Yes,Yes,Fair,8.5
PKS000123,2023,Punjab,Faisalabad,Rural,Government Higher Secondary,Government,Bilingual (Urdu/English),Morning,Grade 10,Female,44,0.445,1,89.6,44.0,Partial,47.4,23.4,66.9,No,0,377710,6.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Fair,7.0
PKS000124,2023,Gilgit-Baltistan,Skardu,Urban,Private Primary,Government,Sindhi,Evening,Grade 1,Female,56,0.326,1,62.5,56.0,Yes,82.0,24.9,,Yes,0,1108940,5.0,No,Yes,Yes - Separate,Yes,No,Yes,Yes,No,Fair,8.7
PKS000125,2025,Sindh,Hyderabad,Rural,Government Secondary,Government,Bilingual (Urdu/English),Full Day,Grade 5,Male,151,0.436,4,88.9,37.8,Yes,75.7,16.3,,Yes,0,865157,4.0,No,No,Yes - Separate,Yes,Yes,Yes,No,No,Fair,39.3
PKS000126,2022,Sindh,Sukkur,Urban,Government Secondary,Private,English,Morning,Grade 8,Female,510,0.515,13,43.6,39.2,Yes,71.5,0.5,,No,496,1288526,6.0,Yes,Yes,Yes - Separate,Yes,Yes,Yes,No,No,Poor,39.3
PKS000127,2023,Sindh,Nawabshah,Rural,Government Primary,Private,Urdu,Evening,Grade 10,Female,118,0.302,3,67.4,39.3,Yes,71.2,31.0,88.6,No,674,739609,5.0,Yes,Yes,No,No,Yes,Yes,Yes,No,Excellent,9.0
PKS000128,2022,KPK,Dera Ismail Khan,Urban,Private Primary,Government,Urdu,Morning,Grade 2,Male,47,0.454,1,67.4,47.0,No,46.2,20.2,,No,0,411766,4.0,No,Yes,Yes - Separate,No,No,Yes,Yes,No,Fair,49.2
PKS000129,2024,KPK,Dera Ismail Khan,Rural,Government Secondary,Private,Bilingual (Urdu/English),Morning,Grade 10,Female,94,0.383,2,72.4,47.0,Yes,52.6,12.0,60.7,Yes,478,5177353,2.5,No,No,Yes - Separate,No,No,Yes,Partial,No,Fair,10.2
PKS000130,2023,Punjab,Sialkot,Urban,Government Higher Secondary,Private,English,Full Day,Grade 10,Male,68,0.565,1,48.4,68.0,Yes,74.5,12.5,58.9,Yes,877,6694343,3.5,No,Yes,Yes - Separate,No,Yes,No,Partial,No,Good,20.0
PKS000131,2024,Balochistan,Chaman,Rural,Government Secondary,Government,Sindhi,Morning,Grade 11,Female,48,0.894,1,85.9,48.0,Partial,68.9,28.7,,No,0,1410946,6.0,Yes,Yes,Yes - Combined,Yes,Yes,Yes,No,No,Poor,9.5
PKS000132,2022,Sindh,Dadu,Semi-Urban,Private Secondary,Private,Urdu,Evening,Grade 2,Female,124,0.717,2,73.6,62.0,No,61.4,16.9,,No,311,1711101,4.0,Yes,No,Yes - Separate,Yes,No,Yes,No,No,Poor,41.5
PKS000133,2022,Punjab,Sargodha,Urban,Government Primary,Government,Urdu,Morning,Grade 1,Male,39,0.8,1,68.5,39.0,Yes,50.4,16.8,,No,0,3004544,5.0,Yes,No,Yes - Separate,Yes,Yes,Yes,No,No,Fair,116.3
PKS000134,2024,Balochistan,Gwadar,Rural,Private Primary,Government,English,Morning,Grade 2,Female,44,0.521,1,97.6,44.0,No,45.4,39.8,,Yes,0,2487761,5.0,Yes,Yes,No,Yes,Yes,No,Yes,No,Good,38.9
PKS000135,2025,Islamabad (ICT),Islamabad,Semi-Urban,Government Secondary,Private,Urdu,Full Day,Grade 9,Male,226,0.377,7,60.1,32.3,No,99.0,0.5,80.1,No,1255,2020725,5.0,Yes,No,Yes - Combined,No,Yes,No,Yes,Yes,Fair,16.2
PKS000136,2023,Balochistan,Hub,Urban,Government Primary,Government,Urdu,Morning,Grade 6,Female,151,0.393,5,61.9,30.2,Partial,73.4,23.1,,Yes,0,234715,5.0,Yes,No,Yes - Separate,No,Yes,No,Yes,Yes,Good,26.7
PKS000137,2023,Punjab,Sialkot,Urban,Government Primary,Government,English,Full Day,Grade 1,Male,165,0.57,4,78.5,41.2,Partial,76.8,11.5,,No,0,4608072,3.5,Yes,No,Yes - Separate,No,No,Yes,Partial,No,Very Poor,8.7
PKS000138,2023,Islamabad (ICT),Islamabad,Urban,Government Primary,Government,Urdu,Morning,Grade 2,Male,39,0.735,1,79.9,39.0,Yes,50.8,21.6,,No,0,4585143,2.5,Partial,Yes,No,No,No,No,Yes,No,Good,2.7
PKS000139,2024,Balochistan,Turbat,Remote,Government Secondary,Private,Bilingual (Urdu/English),Morning,Grade 9,Male,56,0.356,1,94.7,56.0,No,79.2,17.7,49.5,No,1933,2491504,4.0,Yes,Yes,Yes - Separate,Yes,No,No,No,No,Good,8.4
PKS000140,2023,AJK,Bagh,Urban,Government Secondary,Private,Bilingual (Urdu/English),Full Day,Grade 2,Male,100,0.711,3,63.0,33.3,Yes,57.5,0.5,,No,758,6149254,4.0,No,Yes,Yes - Combined,Yes,No,No,Yes,No,Excellent,42.7
PKS000141,2024,KPK,Bannu,Rural,Government Higher Secondary,Government,Pashto,Morning,Grade 1,Female,384,0.439,13,86.7,29.5,Yes,66.7,33.3,,No,0,1478066,4.0,Yes,Yes,Yes - Separate,No,No,No,Yes,No,Fair,9.1
PKS000142,2024,AJK,Mirpur,Remote,Government Secondary,Government,Urdu,Full Day,Grade 4,Female,908,0.091,22,85.4,41.3,Yes,40.2,25.7,,Yes,0,1216445,4.0,No,Yes,Yes - Combined,Yes,No,No,No,Yes,Poor,17.6
PKS000143,2022,Sindh,Thatta,Semi-Urban,Private Secondary,Private,Urdu,Morning,Grade 11,Male,170,0.55,5,48.1,34.0,Yes,77.8,8.7,,No,1745,2212385,2.0,No,No,Yes - Separate,No,No,Yes,No,No,Good,4.9
PKS000144,2022,KPK,Swat,Remote,Private Secondary,Government,English,Evening,Grade 8,Female,133,0.362,3,69.4,44.3,Yes,32.8,35.4,,No,0,1904151,5.5,Yes,No,Yes - Separate,Yes,Yes,Yes,Partial,No,Good,28.7
PKS000145,2025,Balochistan,Nushki,Remote,Private Secondary,Community Based,Sindhi,Evening,Grade 8,Male,169,0.198,5,52.4,33.8,No,48.9,18.9,,No,686,587357,4.0,Yes,Yes,No,No,No,Yes,Yes,No,Fair,5.1
PKS000146,2024,Sindh,Hyderabad,Rural,Private Secondary,Government,Urdu,Full Day,Grade 2,Female,188,0.441,4,62.3,47.0,No,51.1,32.2,,No,0,5994443,6.0,Yes,Yes,Yes - Separate,No,Yes,Yes,Yes,No,Good,5.6
PKS000147,2024,Sindh,Nawabshah,Rural,Madrasah,Private,English,Morning,Grade 11,Male,73,0.287,1,45.9,73.0,Yes,72.0,21.0,,No,2597,1811840,4.5,Partial,Yes,Yes - Separate,No,No,No,Yes,Yes,Good,25.6
PKS000148,2023,Sindh,Thatta,Rural,Government Primary,Government,Bilingual (Urdu/English),Morning,Grade 5,Male,181,0.601,7,69.1,25.9,No,48.9,18.8,,Yes,0,1705855,2.0,No,Yes,No,No,No,No,Yes,No,Poor,3.3
PKS000149,2024,Balochistan,Chaman,Rural,Government Primary,Government,Urdu,Evening,Grade 11,Male,69,0.608,1,87.2,69.0,Yes,40.5,18.3,,No,0,7355149,4.5,Partial,No,Yes - Separate,No,No,Yes,Yes,Yes,Good,7.1
PKS000150,2025,Punjab,Lahore,Urban,Government Higher Secondary,Private,Urdu,Evening,Grade 6,Male,180,0.338,5,75.2,36.0,Partial,68.4,0.5,,No,540,1579050,5.0,Yes,Yes,Yes - Separate,No,No,Yes,Yes,No,Fair,1.7
PKS000151,2022,KPK,Mardan,Rural,Government Primary,Government,Urdu,Evening,Grade 11,Male,52,0.402,1,93.3,52.0,No,69.0,18.7,,No,0,290237,3.0,Yes,No,Yes - Separate,No,Yes,No,No,No,Poor,15.8
PKS000152,2022,Sindh,Larkana,Urban,Government Primary,Private,English,Full Day,Grade 11,Male,56,0.489,1,85.5,56.0,No,75.8,18.0,,Yes,645,3339589,3.5,Yes,No,No,No,Yes,Yes,Partial,No,Poor,12.6
PKS000153,2023,KPK,Kohat,Urban,Private Higher Secondary,Private,English,Morning,Grade 8,Female,52,0.422,1,56.3,52.0,Yes,65.8,16.0,,No,617,782972,5.0,Yes,Yes,Yes - Separate,No,Yes,No,Yes,No,Fair,1.0
PKS000154,2023,Punjab,Bahawalpur,Remote,Private Primary,NGO/Trust,English,Morning,Grade 4,Female,61,0.48,1,77.5,61.0,Yes,60.8,28.1,,No,497,6645085,5.0,Yes,No,Yes - Separate,Yes,Yes,No,No,Yes,Excellent,14.3
PKS000155,2023,Punjab,Sargodha,Urban,Private Primary,Government,Urdu,Morning,Grade 9,Female,170,0.663,5,68.0,34.0,No,79.2,13.7,72.2,Yes,0,1435430,5.0,Yes,Yes,Yes - Separate,No,Yes,No,Yes,No,Very Poor,37.6
PKS000156,2024,KPK,Kohat,Rural,Government Higher Secondary,Government,English,Full Day,Grade 8,Female,100,0.848,3,62.3,33.3,Yes,66.8,18.1,,Yes,0,2253058,4.0,Yes,Yes,Yes - Separate,No,No,Yes,No,No,Very Poor,27.6
PKS000157,2025,Punjab,Rawalpindi,Rural,Technical/Vocational,Private,Sindhi,Morning,Grade 4,Male,55,0.509,1,73.4,55.0,Yes,58.5,20.6,,Yes,1112,9682649,5.5,Partial,Yes,Yes - Separate,Yes,Yes,No,Yes,No,Poor,42.0
PKS000158,2023,Punjab,Multan,Semi-Urban,Government Secondary,Government,Sindhi,Morning,Grade 10,Female,647,0.516,20,96.0,32.4,No,84.0,14.8,82.1,Yes,0,753379,5.0,Yes,Yes,Yes - Separate,Yes,No,Yes,No,No,Excellent,27.2
PKS000159,2022,Balochistan,Pishin,Rural,Government Secondary,Government,Urdu,Full Day,Grade 10,Male,95,0.36,2,92.8,47.5,Partial,58.3,27.5,69.3,Yes,0,857057,4.0,Yes,No,Yes - Combined,Yes,No,No,Yes,No,Excellent,36.1
PKS000160,2022,Punjab,Gujrat,Rural,Government Primary,Government,Urdu,Full Day,Grade 1,Male,45,0.622,1,71.9,45.0,Yes,43.0,9.7,,No,0,2462954,4.0,Yes,Yes,No,No,No,No,Yes,Yes,Poor,3.1
PKS000161,2023,Islamabad (ICT),Islamabad,Rural,Government Primary,Government,English,Morning,Grade 1,Male,127,0.372,3,93.5,42.3,Yes,68.2,28.1,,Yes,0,5616385,6.0,Yes,No,Yes - Separate,Yes,No,Yes,Yes,Yes,Fair,5.3
PKS000162,2024,Sindh,Hyderabad,Rural,Madrasah,Government,Urdu,Morning,Grade 2,Male,33,0.539,1,94.9,33.0,Yes,42.4,13.2,,Yes,0,15733375,6.0,Yes,No,Yes - Combined,Yes,Yes,Yes,Yes,No,Excellent,5.3
PKS000163,2025,Sindh,Mirpurkhas,Semi-Urban,Government Primary,Government,Urdu,Full Day,Grade 8,Female,22,0.376,1,79.5,22.0,Partial,46.6,4.9,,No,0,6237073,4.0,Yes,No,Yes - Separate,No,No,Yes,Yes,No,Good,7.3
PKS000164,2022,KPK,Peshawar,Semi-Urban,Technical/Vocational,Government,English,Evening,Grade 1,Female,103,0.712,2,70.8,51.5,Partial,61.1,12.4,,No,0,7485248,4.0,Yes,Yes,No,No,Yes,Yes,No,No,Excellent,2.1
PKS000165,2023,Punjab,Lahore,Remote,Government Higher Secondary,Community Based,Urdu,Morning,Grade 10,Female,178,0.251,5,80.9,35.6,Yes,53.3,24.7,72.8,No,1257,1086348,5.0,Yes,Yes,Yes - Combined,Yes,Yes,No,No,No,Very Poor,6.4
PKS000166,2024,Punjab,Lahore,Rural,Government Secondary,Government,English,Morning,Grade 7,Male,239,0.507,7,70.9,34.1,Yes,80.8,23.0,,No,0,675683,4.0,No,No,No,Yes,Yes,Yes,Yes,No,Good,16.9
PKS000167,2025,KPK,Nowshera,Semi-Urban,Government Secondary,Private,Urdu,Full Day,Grade 12,Male,309,0.489,10,51.2,30.9,Yes,66.7,0.5,,No,158,348724,4.5,Partial,No,Yes - Separate,No,Yes,Yes,No,Yes,Very Poor,66.0
PKS000168,2024,Sindh,Nawabshah,Semi-Urban,Private Primary,Government,Bilingual (Urdu/English),Full Day,Grade 10,Female,26,0.375,1,86.5,26.0,Partial,74.2,2.0,62.8,Yes,0,5435957,5.5,Yes,No,Yes - Combined,Yes,No,Yes,Partial,Yes,Good,28.4
PKS000169,2025,KPK,Nowshera,Semi-Urban,Private Primary,Government,Bilingual (Urdu/English),Morning,Grade 8,Female,69,0.226,1,65.5,69.0,Partial,65.6,24.2,,Yes,0,3732918,5.0,Yes,No,Yes - Separate,No,Yes,Yes,Yes,No,Good,7.4
PKS000170,2024,Balochistan,Hub,Urban,Government Primary,Private,Urdu,Evening,Grade 5,Male,307,0.677,7,74.9,43.9,No,61.1,14.9,,No,2995,2855207,4.0,No,Yes,Yes - Separate,No,No,No,Yes,Yes,Poor,19.1
PKS000171,2022,Punjab,Gujrat,Semi-Urban,Private Primary,Private,Urdu,Evening,Grade 10,Male,116,0.648,3,52.3,38.7,No,99.0,4.3,92.6,Yes,585,1180460,3.5,No,Yes,Yes - Combined,No,No,No,Partial,Yes,Poor,10.9
PKS000172,2025,Punjab,Gujranwala,Urban,Government Primary,Government,Urdu,Morning,Grade 10,Female,139,0.642,4,83.0,34.8,Yes,73.6,24.0,61.4,No,0,19031610,4.0,Yes,Yes,Yes - Separate,No,No,No,Yes,No,Good,3.2
PKS000173,2025,Gilgit-Baltistan,Astore,Urban,Government Primary,Government,Urdu,Morning,Grade 7,Female,20,0.592,1,98.4,20.0,Yes,80.7,4.0,,Yes,0,1423334,3.0,No,No,No,No,Yes,Yes,Yes,No,Poor,7.8
PKS000174,2023,Punjab,Gujrat,Rural,Government Primary,Government,Bilingual (Urdu/English),Morning,Grade 7,Male,90,0.818,2,68.1,45.0,Yes,57.9,7.5,,No,0,2021848,1.0,No,No,No,No,No,No,Yes,No,Excellent,160.5
PKS000175,2024,Sindh,Jacobabad,Urban,Government Primary,Government,Urdu,Full Day,Grade 9,Female,36,0.419,1,91.5,36.0,Yes,75.2,15.4,72.6,No,0,2304519,3.5,Yes,Yes,Yes - Separate,No,No,No,Partial,No,Good,3.4
PKS000176,2024,KPK,Peshawar,Urban,Private Secondary,Government,Bilingual (Urdu/English),Morning,Grade 7,Female,419,0.428,11,79.8,38.1,No,79.8,3.5,,No,0,7264976,5.0,Yes,No,No,Yes,Yes,No,Yes,Yes,Fair,24.2
PKS000177,2025,Gilgit-Baltistan,Astore,Rural,Madrasah,Government,Pashto,Morning,Grade 4,Male,154,0.516,4,79.7,38.5,Yes,81.6,14.6,,Yes,0,5031755,6.0,Yes,Yes,Yes - Combined,No,Yes,Yes,Yes,No,Fair,38.9
PKS000178,2025,Punjab,Multan,Semi-Urban,Government Secondary,Government,Urdu,Full Day,Grade 8,Female,903,0.38,30,72.6,30.1,Yes,84.7,14.4,,No,0,964844,5.0,Yes,Yes,Yes - Separate,Yes,No,No,Yes,No,Excellent,25.6
PKS000179,2025,KPK,Swat,Semi-Urban,Private Secondary,NGO/Trust,English,Morning,Grade 3,Female,21,0.468,1,83.0,21.0,Yes,59.4,5.6,,Yes,492,17047109,4.5,Yes,No,Yes - Separate,Yes,No,Yes,Partial,No,Very Poor,102.0
PKS000180,2025,Punjab,Sargodha,Semi-Urban,Government Higher Secondary,Government,Urdu,Evening,Grade 9,Female,21,0.75,1,61.2,21.0,Yes,86.4,17.9,78.9,No,0,13210969,3.5,Partial,Yes,Yes - Separate,No,No,Yes,No,No,Fair,8.1
PKS000181,2024,Sindh,Dadu,Rural,Private Primary,Private,Urdu,Full Day,Grade 12,Male,161,0.841,6,43.5,26.8,No,97.4,20.4,,No,981,6557250,4.5,Yes,Yes,Yes - Separate,No,No,Yes,Partial,No,Excellent,6.9
PKS000182,2024,KPK,Abbottabad,Urban,Private Secondary,Private,English,Morning,Grade 3,Female,132,0.63,3,59.0,44.0,Yes,86.5,19.9,,No,305,2245535,4.5,Yes,Yes,Yes - Combined,Yes,No,No,Partial,No,Excellent,7.2
PKS000183,2025,Balochistan,Chaman,Rural,Government Primary,Private,Urdu,Full Day,Grade 10,Male,177,0.364,5,42.6,35.4,No,65.1,16.5,83.6,No,295,950281,5.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Fair,22.4
PKS000184,2023,Punjab,Gujrat,Rural,Government Primary,Government,English,Morning,Grade 2,Female,38,0.845,1,68.1,38.0,No,70.9,29.1,,Yes,0,637236,5.0,Yes,Yes,Yes - Combined,Yes,No,No,Yes,No,Good,54.2
PKS000185,2024,KPK,Mardan,Rural,Government Primary,Government,Urdu,Evening,Grade 12,Female,106,0.477,3,68.9,35.3,No,58.7,20.0,,No,0,2199884,3.5,Yes,Yes,No,Yes,No,No,Partial,No,Fair,32.4
PKS000186,2023,Punjab,Gujranwala,Urban,Private Secondary,Private,Urdu,Morning,Grade 2,Female,104,0.582,2,75.4,52.0,Yes,98.1,18.2,,No,474,3594796,4.0,Yes,No,Yes - Separate,No,No,Yes,Yes,No,Good,10.6
PKS000187,2024,Sindh,Karachi,Urban,Private Secondary,Government,English,Morning,Grade 10,Male,100,0.228,2,88.8,50.0,Partial,50.5,19.8,45.1,No,0,6893914,4.0,No,No,Yes - Combined,Yes,No,Yes,No,Yes,Fair,26.3
PKS000188,2023,AJK,Kotli,Semi-Urban,Government Higher Secondary,Government,Sindhi,Morning,Grade 11,Female,174,0.483,4,88.0,43.5,Yes,83.7,23.0,,No,0,923408,5.0,Yes,No,Yes - Separate,Yes,No,Yes,Yes,No,Good,88.2
PKS000189,2023,Balochistan,Khuzdar,Semi-Urban,Private Higher Secondary,Private,Bilingual (Urdu/English),Morning,Grade 9,Female,84,0.772,1,78.0,84.0,Yes,98.7,18.2,87.5,No,420,11413549,5.0,No,Yes,Yes - Separate,Yes,Yes,No,Yes,No,Poor,13.3
PKS000190,2023,Punjab,Sheikhupura,Rural,Government Primary,Government,English,Morning,Grade 4,Male,200,0.335,7,71.1,28.6,Yes,47.3,26.1,,Yes,0,1446515,5.0,Yes,No,No,Yes,Yes,Yes,Yes,No,Good,120.6
PKS000191,2023,Punjab,Sheikhupura,Rural,Government Secondary,NGO/Trust,Urdu,Full Day,Grade 5,Female,105,0.727,2,96.1,52.5,Partial,83.0,27.3,,Yes,327,2744849,3.5,No,Yes,No,Yes,No,Yes,Partial,No,Fair,5.2
PKS000192,2022,Punjab,Rawalpindi,Remote,Private Secondary,Government,English,Evening,Grade 7,Male,267,0.351,9,88.5,29.7,No,70.7,31.1,,No,0,8749549,4.0,No,Yes,Yes - Combined,Yes,No,Yes,No,No,Fair,20.9
PKS000193,2025,Balochistan,Quetta,Rural,Private Higher Secondary,NGO/Trust,English,Full Day,Grade 1,Male,78,0.847,2,91.9,39.0,Yes,74.8,7.9,,Yes,493,1134999,3.5,Partial,Yes,Yes - Combined,No,No,No,Yes,No,Good,15.4
PKS000194,2024,Punjab,Bahawalpur,Rural,Government Secondary,Government,Pashto,Evening,Grade 1,Male,41,0.235,1,66.9,41.0,Yes,74.2,25.9,,No,0,1923564,4.0,Yes,Yes,Yes - Combined,No,Yes,No,No,No,Good,22.2
PKS000195,2024,Balochistan,Gwadar,Remote,Madrasah,Government,English,Morning,Grade 10,Male,185,0.346,6,70.0,30.8,Yes,66.3,21.1,75.2,Yes,0,1322244,3.0,Yes,Yes,No,No,No,No,Yes,No,Fair,68.2
PKS000196,2025,Balochistan,Hub,Semi-Urban,Government Higher Secondary,Government,Urdu,Full Day,Grade 4,Male,146,0.392,4,64.7,36.5,Yes,45.3,7.7,,No,0,1062231,3.0,Yes,No,Yes - Separate,No,No,No,Yes,No,Good,5.3
PKS000197,2025,Balochistan,Gwadar,Remote,Private Higher Secondary,Government,English,Full Day,Grade 10,Male,39,0.187,1,86.1,39.0,Yes,67.7,31.4,53.6,No,0,623558,3.0,Yes,Yes,No,No,Yes,No,No,No,Good,84.9
PKS000198,2024,Gilgit-Baltistan,Skardu,Urban,Government Primary,Government,Urdu,Full Day,Grade 12,Female,334,0.392,9,61.4,37.1,No,90.1,17.2,,Yes,0,6646914,5.0,Yes,Yes,Yes - Separate,No,No,Yes,Yes,No,Fair,5.0
PKS000199,2022,KPK,Kohat,Semi-Urban,Private Primary,Government,Pashto,Morning,Grade 9,Male,37,0.643,1,92.0,37.0,Partial,78.1,14.5,74.1,Yes,0,1088951,6.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Fair,1.2
PKS000200,2025,Balochistan,Gwadar,Urban,Government Secondary,Government,Urdu,Full Day,Grade 2,Male,341,0.579,10,60.2,34.1,Partial,50.4,2.8,,Yes,0,2984017,6.0,Yes,Yes,Yes - Separate,Yes,No,No,Yes,Yes,Fair,4.8
PKS000201,2024,Sindh,Larkana,Rural,Government Secondary,Government,Urdu,Morning,Grade 5,Female,168,0.452,6,88.3,28.0,Yes,78.7,31.3,,Yes,0,4558344,6.0,Yes,No,Yes - Separate,Yes,No,Yes,Yes,Yes,Poor,14.7
PKS000202,2024,KPK,Bannu,Urban,Madrasah,Private,Bilingual (Urdu/English),Morning,Grade 6,Female,96,0.324,2,92.2,48.0,Yes,97.4,2.6,,No,1386,1821291,7.0,Yes,Yes,Yes - Separate,No,Yes,Yes,Yes,Yes,Poor,20.3
PKS000203,2025,Punjab,Multan,Remote,Private Primary,Private,Urdu,Full Day,Grade 8,Male,101,0.148,3,90.2,33.7,No,68.0,13.9,,Yes,87,1539926,5.0,Yes,Yes,Yes - Combined,No,No,Yes,Yes,No,Fair,4.3
PKS000204,2023,Sindh,Sukkur,Urban,Government Higher Secondary,Government,Bilingual (Urdu/English),Evening,Grade 2,Male,132,0.527,2,66.7,66.0,No,78.6,24.9,,No,0,9148088,7.0,Yes,Yes,Yes - Combined,Yes,No,Yes,Yes,Yes,Poor,3.2
PKS000205,2025,AJK,Kotli,Rural,Private Primary,Private,Urdu,Morning,Grade 4,Female,198,0.453,6,82.7,33.0,Yes,80.3,13.3,,No,523,10890020,4.0,Yes,Yes,No,No,No,Yes,Yes,No,Poor,50.0
PKS000206,2023,Sindh,Sukkur,Urban,Private Secondary,Government,Sindhi,Full Day,Grade 10,Male,236,0.187,7,61.4,33.7,No,88.5,5.9,84.2,Yes,0,3927141,3.0,No,No,Yes - Separate,No,Yes,No,Yes,No,Fair,8.4
